name,division,nGames,KDA,Takedowns,Kill Participation,Hero Damage,DPM,Damage Taken,Healing,HPM,Siege Damage,Team Fight Hero Damage,Team Fight Healing,Team Fight Damage Taken,XP Contribution,XPM,CC Time,Root Time,Silence Time,Stun Time,Time Dead,Time Dead %
Koala#8073369,DW,5,3.0555555555555554,11,0.6841176470588236,25285.2,1369.4432946080121,58153.6,0,691.9757865615109,106477.6,16262.2,0,33531,17007.6,900.9897244064866,15.4,0,0,13.4,142.4,0.11580794895364319
ITCowboy#120964,DW,5,5.615384615384615,14.6,0.9589473684210527,70948.4,3638.4067435404622,28659.8,0,46.50396832474023,114385.6,27740.2,0,17273.6,13662.6,738.0301000963087,165.6,0,0,0.4,94.4,0.07707191412376305
PjRedd#10397782,DW,5,9.125,14.6,0.96,31102.8,1667.3796624975027,72912.4,567.4,1111.7657960571403,47958.4,22820.6,0,58193.6,9573.2,496.1760788382477,164.2,0,0,37.6,49.4,0.04496728550243416
SecretSwyft#10960405,DW,1,2.5,5,1,32252,2056.587180338758,36282,0,917.9143141813352,93567,8275,0,17523,13632,869.2607107273332,0,0,0,0,94,0.09990036532713384
Ltlbearista#4225264,DW,6,6.25,8.333333333333334,0.9500000000000001,7181.166666666667,358.0454539201641,30649.166666666668,83656.66666666667,4072.4139410912135,30086.833333333332,3064.6666666666665,15261,15683,6898,337.1358253679412,2979.8333333333335,1,14.666666666666666,0.6666666666666666,55.5,0.05097412607281792
SoulShepherd#2159775,DW,6,2.9375,7.833333333333333,0.8250000000000001,31553,1528.9524818935122,87045.5,6203,1596.0189024116644,45555.166666666664,23528.833333333332,0,65592.16666666667,8085.166666666667,399.8147187339785,97.5,0,7.333333333333333,8.166666666666666,108.66666666666667,0.09299336577339752
hunterstag#8186800,DW,6,3.1875,8.5,0.9111111111111111,69046.83333333333,3333.509568688432,38849,0,133.21824050254403,83798.33333333333,37221.5,0,23357.5,11562.166666666666,578.3786061890033,89.83333333333333,0,0,0,114.16666666666667,0.0952356052037066
Moonglow#4448906,DW,6,2.4,8,0.9305555555555555,40349.666666666664,1984.9457519346252,34408.333333333336,0,101.18607163238654,87088.5,20850,0,21730.833333333332,11625.5,575.9356870625339,214.33333333333334,2.6666666666666665,0,0,149.5,0.12187274269083385
SilverJackal#469455,DW,5,15,12,0.9533333333333334,56155.6,3217.4601830638103,17793,0,161.9577259160789,122068.2,21730,0,8373.4,13449.6,763.2773769375527,340,0,0,7,31.2,0.02711428525130379
Bird#5040241,DW,5,28,11.2,0.8949999999999999,45256.6,2495.7027520171423,25612.4,3577.2,495.40046410890454,68030.2,24049.6,143.8,16235.2,10177.4,567.0051655229857,33,4,8.6,1.4,17.2,0.016126545908473986
Nae#26351,DW,5,14,8.4,0.6891666666666667,27797.8,1609.8278318901907,48337.2,0,1261.8592586215964,140149.8,14947.4,0,28736,21585.2,1185.3086253953368,74,0,4.8,16.2,34.8,0.03143457762510038
oddthought#4905203,DW,5,58,11.6,0.9208333333333332,12127.2,668.4651541080764,14987.2,63014.2,3451.8340606505967,23665,5961.2,14851.4,7885.6,5966.2,340.81831703442214,1653.4,0,0,5.8,0,0
runtimelogic#60064,DW,5,18.333333333333332,11,0.875,21902.2,1254.436846371596,63038.4,2620.4,1130.1553877663027,35379.2,16041.6,0,50644.4,7264.6,415.8834950966211,78.8,0,0,19,20.8,0.01793176210673384
gossamer#8031357,DW,3,1.3333333333333333,1.3333333333333333,0.4444444444444444,19371.333333333332,1044.3146021705563,37424,0,712.5453960231166,148567.33333333334,5096,0,10458,22928.666666666668,1242.8417232277482,26.666666666666668,0,0,4.666666666666667,40,0.039191495105021276
STÖRMBrandon#551330,Heroic,6,4.733333333333333,11.833333333333334,0.7715807476836889,31306.666666666668,1728.168544326525,76866.83333333333,418.8333333333333,1411.2758150271718,63597.333333333336,19841.333333333332,0,56362.5,9715.666666666666,518.3562846774626,268.6666666666667,0,0,56.5,107.33333333333333,0.09052811578861504
syhr#1443823,Heroic,3,4.333333333333333,8.666666666666666,0.7193627450980392,43637,2015.7817788250293,25369.333333333332,753.3333333333334,159.13038605928168,148625,16080.333333333334,0,16192.666666666666,17654.333333333332,815.2684760062353,18,1.3333333333333333,7,3,91.33333333333333,0.07403861645363428
Rodney77x#6016353,Heroic,5,2.736842105263158,10.4,0.7613807245386193,26019.2,1349.013341653123,70726.4,250.6,1073.3654470638687,40143,15965.6,83,51462,7681.4,390.6684496774913,118,0,0,33.2,141.4,0.11368696498369561
Drincho#893325,Heroic,5,9.333333333333334,11.2,0.7881749829118251,18108.8,978.1483733821264,21691.8,59713.6,3050.8773276280454,37758.8,6253.4,9032,8092,8431.2,413.612383938115,781.2,1.6,10.8,1.2,30.8,0.029248696313252404
Azmochad#5118810,Heroic,5,8.333333333333334,10,0.7926634768740032,40019.6,2043.429913691576,45994.4,0,1233.209428343394,113784.8,18656.6,0,15833.6,19644.8,1052.6219967266918,126,0,0,16.2,50.4,0.03105704865638449
Arcane13th#1793288,Heroic,6,2.6666666666666665,6.666666666666667,0.4369478560655031,26537,1479.1135326478527,61536.5,0,751.6689681863563,135815.33333333334,13106.833333333334,0,32847.333333333336,19566.333333333332,1023.2246428103875,143.83333333333334,0,1.5,27.5,112.66666666666667,0.1010477396959077
Raevar#723392,Heroic,5,5.090909090909091,11.2,0.8449646844383686,43788.2,2259.998872017798,31822.6,0,342.3092892503681,122795.6,17169.2,0,12497.8,19363.2,957.5212723772777,128.8,0,3.4,0,81.8,0.07562726721459513
Snarfungus#4732556,Heroic,5,10.8,10.8,0.7449646844383687,50647.8,2486.1819770959796,25808,0,148.98491589799238,114957.6,19652.4,0,12495.6,12488.4,666.6669766550201,57.6,0,1.8,1,37,0.03713706707849059
Nihlus#756929,Heroic,3,3.2222222222222223,9.666666666666666,0.7794117647058824,11427.666666666666,571.1706845572431,17489,48084.666666666664,2381.5295290220997,18778.333333333332,3214.6666666666665,5011.333333333333,11540,5269,280.0147261922436,50.666666666666664,5.666666666666667,7.333333333333333,21.666666666666668,145.66666666666666,0.10332353591308213
Närg#7153541,Heroic,4,3.3076923076923075,10.75,0.731860051712993,58334.75,3261.142535725461,26246.75,0,0,90689.75,18513.5,0,16270.75,11100.5,643.8696776697094,32.25,3.5,3,3.75,128.5,0.12235119679720796
AntiEntropy#3957106,Heroic,5,4.8,14.4,0.8868778280542987,54090,2927.578450528574,49082.2,0,682.8682077549882,98120.8,33081.2,0,32647.4,12014.2,628.562025600394,106.6,5.8,8.8,10.2,147.8,0.10696850280403233
Kjcags#1192843,Heroic,4,0.6923076923076923,2.25,0.75,14183.25,780.3025794823916,36017,57200,3089.8862553525496,14181.5,7073,14259.25,24536,4446.75,247.2134094648331,14.5,4,0,6.25,113.75,0.10577234496942928
Time#450240,Heroic,4,0.4444444444444444,2,0.625,64046.5,3201.676387074727,40608.25,3652,753.4274874423734,102423.25,30462.5,596.25,24812,10985.75,525.1791472509071,12.75,11.5,4,1.25,122.75,0.1363613424682806
